metrics-daemon/host/cpu_percent (%)/mean,metrics-daemon/host/cpu_percent (%)/min,metrics-daemon/host/cpu_percent (%)/max,metrics-daemon/host/cpu_percent (%)/last,metrics-daemon/host/memory_percent (%)/mean,metrics-daemon/host/memory_percent (%)/min,metrics-daemon/host/memory_percent (%)/max,metrics-daemon/host/memory_percent (%)/last,metrics-daemon/host/swap_percent (%)/mean,metrics-daemon/host/swap_percent (%)/min,metrics-daemon/host/swap_percent (%)/max,metrics-daemon/host/swap_percent (%)/last,metrics-daemon/host/memory_used (GiB)/mean,metrics-daemon/host/memory_used (GiB)/min,metrics-daemon/host/memory_used (GiB)/max,metrics-daemon/host/memory_used (GiB)/last,metrics-daemon/host/load_average (%) (1 min)/mean,metrics-daemon/host/load_average (%) (1 min)/min,metrics-daemon/host/load_average (%) (1 min)/max,metrics-daemon/host/load_average (%) (1 min)/last,metrics-daemon/host/load_average (%) (5 min)/mean,metrics-daemon/host/load_average (%) (5 min)/min,metrics-daemon/host/load_average (%) (5 min)/max,metrics-daemon/host/load_average (%) (5 min)/last,metrics-daemon/host/load_average (%) (15 min)/mean,metrics-daemon/host/load_average (%) (15 min)/min,metrics-daemon/host/load_average (%) (15 min)/max,metrics-daemon/host/load_average (%) (15 min)/last,metrics-daemon/gpu:0/memory_used (MiB)/mean,metrics-daemon/gpu:0/memory_used (MiB)/min,metrics-daemon/gpu:0/memory_used (MiB)/max,metrics-daemon/gpu:0/memory_used (MiB)/last,metrics-daemon/gpu:0/memory_free (MiB)/mean,metrics-daemon/gpu:0/memory_free (MiB)/min,metrics-daemon/gpu:0/memory_free (MiB)/max,metrics-daemon/gpu:0/memory_free (MiB)/last,metrics-daemon/gpu:0/memory_total (MiB)/mean,metrics-daemon/gpu:0/memory_total (MiB)/min,metrics-daemon/gpu:0/memory_total (MiB)/max,metrics-daemon/gpu:0/memory_total (MiB)/last,metrics-daemon/gpu:0/memory_percent (%)/mean,metrics-daemon/gpu:0/memory_percent (%)/min,metrics-daemon/gpu:0/memory_percent (%)/max,metrics-daemon/gpu:0/memory_percent (%)/last,metrics-daemon/gpu:0/gpu_utilization (%)/mean,metrics-daemon/gpu:0/gpu_utilization (%)/min,metrics-daemon/gpu:0/gpu_utilization (%)/max,metrics-daemon/gpu:0/gpu_utilization (%)/last,metrics-daemon/gpu:0/memory_utilization (%)/mean,metrics-daemon/gpu:0/memory_utilization (%)/min,metrics-daemon/gpu:0/memory_utilization (%)/max,metrics-daemon/gpu:0/memory_utilization (%)/last,metrics-daemon/gpu:0/fan_speed (%)/mean,metrics-daemon/gpu:0/fan_speed (%)/min,metrics-daemon/gpu:0/fan_speed (%)/max,metrics-daemon/gpu:0/fan_speed (%)/last,metrics-daemon/gpu:0/temperature (C)/mean,metrics-daemon/gpu:0/temperature (C)/min,metrics-daemon/gpu:0/temperature (C)/max,metrics-daemon/gpu:0/temperature (C)/last,metrics-daemon/gpu:0/power_usage (W)/mean,metrics-daemon/gpu:0/power_usage (W)/min,metrics-daemon/gpu:0/power_usage (W)/max,metrics-daemon/gpu:0/power_usage (W)/last,metrics-daemon/duration (s),metrics-daemon/timestamp,metrics-daemon/last_timestamp
0.0,0.0,0.0,0.0,44.5,44.5,44.5,44.5,0.0,0.0,0.0,0.0,5.744514465332031,5.744514465332031,5.744514465332031,5.744514465332031,1.1982421875,1.1982421875,1.1982421875,1.1982421875,1.578125,1.578125,1.578125,1.578125,1.537109375,1.537109375,1.537109375,1.537109375,6.0,6.0,6.0,6.0,5931.937499999999,5931.9375,5931.9375,5931.9375,6144.0,6144.0,6144.0,6144.0,0.10000000000000002,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,38.0,38.0,38.0,38.0,,,,,0.11550266799986275,1714314587.4064105,1714314587.297542
8.282670393614255,0.0,11.5,9.9,47.470927065966535,44.5,51.3,51.3,0.0,0.0,0.0,0.0,6.196234649650938,5.7365264892578125,6.775623321533203,6.775623321533203,1.1982421875,1.1982421875,1.1982421875,1.1982421875,1.578125,1.578125,1.578125,1.578125,1.537109375,1.537109375,1.537109375,1.537109375,85.32947217919778,6.0,282.5,282.5,5852.607940024368,5655.4375,5931.9375,5655.4375,6144.0,6144.0,6144.0,6144.0,1.3716749483746038,0.1,4.6,4.6,2.2607596665234566,0.0,8.0,8.0,0.0,0.0,0.0,0.0,,,,,38.04525683375539,37.0,39.0,39.0,27.01997775334764,26.85,27.529,27.529,2.0975653859995873,1714314589.3884728,1714314589.2981975
9.337072792286598,0.0,11.5,10.1,51.28790540650101,44.5,56.4,56.4,0.0,0.0,0.0,0.0,6.776318409355414,5.7365264892578125,7.557811737060547,7.557811737060547,1.1982421875,1.1982421875,1.1982421875,1.1982421875,1.578125,1.578125,1.578125,1.578125,1.537109375,1.537109375,1.537109375,1.537109375,306.0685635793215,6.0,612.5,612.5,5631.868868489677,5325.4375,5931.9375,5325.4375,6144.0,6144.0,6144.0,6144.0,4.987122656481464,0.1,10.0,10.0,2.4281700633319745,0.0,8.0,0.0,0.0,0.0,0.0,0.0,,,,,38.513745900060975,37.0,39.0,39.0,27.075156434516053,26.85,27.529,27.08,4.118487331999859,1714314591.4093947,1714314591.297677
9.594139738298813,0.0,11.7,11.7,53.51177824756977,44.5,62.7,62.7,0.0,0.0,0.0,0.0,7.114077171301442,5.7365264892578125,8.50732421875,8.50732421875,1.1941169612228302,1.18212890625,1.1982421875,1.18212890625,1.5756248613329265,1.568359375,1.578125,1.568359375,1.5363593328399394,1.5341796875,1.537109375,1.5341796875,425.3635967537627,6.0,826.5,826.5,5512.573818674102,5111.4375,5931.9375,5111.4375,6144.0,6144.0,6144.0,6144.0,6.93364407401219,0.1,13.5,13.5,2.1044221772881406,0.0,8.0,5.0,0.0,0.0,0.0,0.0,,,,,38.760044106355515,37.0,40.0,40.0,27.106981051693417,26.85,27.529,27.494,6.056989662999513,1714314593.3478968,1714314593.3000653
10.80171338868181,0.0,15.1,13.2,56.88712607016711,44.5,68.3,68.3,0.07686142736730667,0.0,0.4,0.4,7.619652812229239,5.7365264892578125,9.311229705810547,9.311229705810547,1.1911413063220924,1.18212890625,1.1982421875,1.18212890625,1.573821434499284,1.568359375,1.578125,1.568359375,1.5358183049269525,1.5341796875,1.537109375,1.5341796875,650.5523800666053,6.0,1472.5,1472.5,5287.384963538568,4465.4375,5931.9375,4465.4375,6144.0,6144.0,6144.0,6144.0,10.59975544357984,0.1,24.0,24.0,6.053422760433653,0.0,36.0,36.0,2.4241220062077082,0.0,21.0,21.0,,,,,39.14228465710117,37.0,42.0,42.0,29.99896255267372,26.85,54.834,54.834,8.056848475000152,1714314595.3477561,1714314595.297337
10.94851210276995,0.0,15.1,11.7,59.15750082985622,44.5,68.3,68.3,0.1411436807967985,0.0,0.4,0.4,7.957085488920054,5.7365264892578125,9.31741714477539,9.31741714477539,1.192948414873389,1.18212890625,1.248046875,1.248046875,1.5731348587130995,1.568359375,1.578125,1.57568359375,1.5356523323685742,1.5341796875,1.537109375,1.537109375,814.0628546542716,6.0,1472.5,1472.5,5123.87457798048,4465.4375,5931.9375,4465.4375,6144.0,6144.0,6144.0,6144.0,13.265470346466063,0.1,24.0,24.0,12.48191179817988,0.0,41.0,41.0,6.536020654106007,0.0,25.0,25.0,,,,,39.86445514551855,37.0,43.0,43.0,34.989598201056474,26.85,56.476,56.476,10.057599087999733,1714314597.3485065,1714314597.2982867
10.912426944698705,0.0,15.1,10.8,60.67761896818392,44.5,68.4,68.4,0.18405510471016978,0.0,0.4,0.4,8.183051963058011,5.7365264892578125,9.324668884277344,9.324668884277344,1.2020822576419996,1.18212890625,1.248046875,1.248046875,1.5735573703880994,1.568359375,1.578125,1.57568359375,1.5358938708120633,1.5341796875,1.537109375,1.537109375,923.2139955304846,6.0,1472.5,1472.5,5014.723455537484,4465.4375,5931.9375,4465.4375,6144.0,6144.0,6144.0,6144.0,15.044965827200265,0.1,24.0,24.0,16.26034816352679,0.0,41.0,31.0,8.948996640041088,0.0,25.0,18.0,,,,,40.42961645087386,37.0,44.0,44.0,38.044932434924775,26.85,56.476,46.908,12.056188390999523,1714314599.3470957,1714314599.2973535
10.826843495150474,0.0,15.1,10.1,61.77676434346428,44.5,68.4,68.4,0.2147910680353087,0.0,0.4,0.4,8.345837366180534,5.7365264892578125,9.331100463867188,9.331100463867188,1.2086245132276983,1.18212890625,1.248046875,1.248046875,1.573860000925084,1.568359375,1.578125,1.57568359375,1.536066876462485,1.5341796875,1.537109375,1.537109375,1001.3952018239835,6.0,1472.5,1472.5,4936.542262718143,4465.4375,5931.9375,4465.4375,6144.0,6144.0,6144.0,6144.0,16.319557251312922,0.1,24.0,24.0,19.19745645936271,0.0,41.0,38.0,10.856908841799758,0.0,25.0,23.0,,,,,40.976688483782155,37.0,45.0,45.0,40.40057251741084,26.85,57.821,55.768,14.056944443000248,1714314601.347852,1714314601.2973738
10.778722718144301,0.0,15.1,10.8,62.60092128358523,44.5,68.4,68.4,0.23783738840554186,0.0,0.4,0.4,8.468592791088346,5.7365264892578125,9.332801818847656,9.332618713378906,1.2116101290514143,1.18212890625,1.248046875,1.22802734375,1.573150394529677,1.56591796875,1.578125,1.56591796875,1.535915641510326,1.5341796875,1.537109375,1.5341796875,1060.0166977431143,6.0,1472.5,1472.5,4877.920774457713,4465.4375,5931.9375,4465.4375,6144.0,6144.0,6144.0,6144.0,17.275265959750932,0.1,24.0,24.0,21.571017995253783,0.0,41.0,39.0,12.367922905921123,0.0,25.0,23.0,,,,,41.47732536450408,37.0,45.0,45.0,42.44649157989894,26.85,57.821,55.792,16.054693375999705,1714314603.3456008,1714314603.297369
10.764408527909845,0.0,15.1,10.7,63.24309956754394,44.5,68.4,68.4,0.25579494704263356,0.0,0.4,0.4,8.564300727538702,5.7365264892578125,9.333133697509766,9.333133697509766,1.2134281381825804,1.18212890625,1.248046875,1.22802734375,1.5723494903263144,1.56591796875,1.578125,1.56591796875,1.535723405482408,1.5341796875,1.537109375,1.5341796875,1105.6942568985833,6.0,1472.5,1472.5,4832.243222215311,4465.4375,5931.9375,4465.4375,6144.0,6144.0,6144.0,6144.0,18.019949141855765,0.1,24.0,24.0,23.475947731696948,0.0,41.0,40.0,13.575332414422927,0.0,25.0,24.0,,,,,41.952609666010794,37.0,46.0,46.0,43.97348974187905,26.85,57.821,57.801,18.053948437000145,1714314605.3448558,1714314605.2973685
11.158071273413665,0.0,22.4,22.4,63.75466338051755,44.5,68.4,68.3,0.27287360253602544,0.0,0.5,0.5,8.6407822180235,5.7365264892578125,9.334148406982422,9.324268341064453,1.223038914450927,1.18212890625,1.5302734375,1.5302734375,1.5732495173489125,1.56591796875,1.623046875,1.623046875,1.5360832619555038,1.5341796875,1.55322265625,1.55322265625,1142.2732209749813,6.0,1472.5,1472.5,4795.664262245052,4465.4375,5931.9375,4465.4375,6144.0,6144.0,6144.0,6144.0,18.616297574169423,0.1,24.0,24.0,24.61984920769257,0.0,41.0,25.0,14.322475546359101,0.0,25.0,15.0,,,,,42.405829720003936,37.0,47.0,46.0,45.24339182554592,26.85,57.821,53.73,20.053768669999954,1714314607.3446765,1714314607.2973874
11.925557370158431,0.0,32.0,19.3,64.16933332217938,44.5,68.4,68.4,0.2934718101628016,0.0,0.5,0.5,8.7031456329058,5.7365264892578125,9.334148406982422,9.330543518066406,1.2509021706813326,1.18212890625,1.5302734375,1.5302734375,1.577765665226625,1.56591796875,1.623046875,1.623046875,1.5376376422751692,1.5341796875,1.55322265625,1.55322265625,1172.2216499697795,6.0,1472.5,1472.5,4765.715834698938,4465.4375,5931.9375,4465.4375,6144.0,6144.0,6144.0,6144.0,19.10454820330197,0.1,24.0,24.0,25.468815078408685,0.0,41.0,38.0,14.850470835305448,0.0,25.0,23.0,,,,,42.8243549129823,37.0,47.0,47.0,46.17434428981261,26.85,57.821,57.642,22.05384080499971,1714314609.3447483,1714314609.2973602
12.269645620138409,0.0,32.0,12.9,64.51684309292456,44.5,68.4,68.4,0.31063774236276254,0.0,0.5,0.5,8.755325659801384,5.7365264892578125,9.334148406982422,9.333091735839844,1.2741225680479242,1.18212890625,1.5302734375,1.5302734375,1.5815292862607733,1.56591796875,1.623046875,1.623046875,1.53893301584028,1.5341796875,1.55322265625,1.55322265625,1197.1797685521803,6.0,1472.5,1472.5,4740.7577193947745,4465.4375,5931.9375,4465.4375,6144.0,6144.0,6144.0,6144.0,19.511442351908556,0.1,24.0,24.0,26.52574706782837,0.0,41.0,35.0,15.524323134627126,0.0,25.0,21.0,,,,,43.19382190039392,37.0,48.0,48.0,47.04762129763959,26.85,58.233,52.445,24.0530516230001,1714314611.3439593,1714314611.2973726
12.583185361237375,0.0,32.0,23.9,64.81285799315324,44.5,68.4,68.3,0.3251736639118574,0.0,0.5,0.5,8.799900436877916,5.7365264892578125,9.339160919189453,9.331356048583984,1.2912898970975417,1.18212890625,1.5302734375,1.48779296875,1.5840852456135284,1.56591796875,1.623046875,1.6123046875,1.5398291403975906,1.5341796875,1.55322265625,1.5498046875,1218.3140371744046,6.0,1472.5,1472.5,4719.623452873937,4465.4375,5931.9375,4465.4375,6144.0,6144.0,6144.0,6144.0,19.85599435390318,0.1,24.0,24.0,27.006491608016262,0.0,41.0,36.0,15.812973836368297,0.0,25.0,22.0,,,,,43.6214990329159,37.0,49.0,49.0,47.30528564576227,26.85,58.233,52.246,26.05293323600017,1714314613.3438408,1714314613.2972937
12.886242783509786,0.0,33.6,11.1,65.06136404614647,44.5,68.4,68.3,0.33763240519440524,0.0,0.5,0.5,8.83776570121431,5.7365264892578125,9.339160919189453,9.33108139038086,1.305293396402186,1.18212890625,1.5302734375,1.48779296875,1.5860962620295298,1.56591796875,1.623046875,1.6123046875,1.5405400328496313,1.5341796875,1.55322265625,1.5498046875,1236.4282183117298,6.0,1472.5,1472.5,4701.50927279308,4465.4375,5931.9375,4465.4375,6144.0,6144.0,6144.0,6144.0,20.151310680999572,0.1,24.0,24.0,27.70186929132789,0.0,41.0,37.0,16.253882921169616,0.0,25.0,22.0,,,,,44.005753916856854,37.0,50.0,50.0,47.7751246724613,26.85,58.233,54.403,28.052017662999788,1714314615.342925,1714314615.2973413
12.702948781724746,0.0,33.6,10.1,65.27684947577333,44.5,68.4,68.3,0.3484356721938001,0.0,0.5,0.5,8.87056988610175,5.7365264892578125,9.339160919189453,9.330242156982422,1.318174871313105,1.18212890625,1.5302734375,1.529296875,1.587961732325858,1.56591796875,1.623046875,1.619140625,1.5411999183484035,1.5341796875,1.55322265625,1.55224609375,1252.1354561006615,6.0,1472.5,1472.5,4685.802035862484,4465.4375,5931.9375,4465.4375,6144.0,6144.0,6144.0,6144.0,20.407386497046815,0.1,24.0,24.0,28.391723765695353,0.0,41.0,41.0,16.671803511039915,0.0,25.0,24.0,,,,,44.336844182894865,37.0,50.0,49.0,48.28080522550218,26.85,58.233,55.868,30.051520103000257,1714314617.3424275,1714314617.2972991
